,date,stage_code,event_code,event_name,event_stage,stage,stage_status,gender,discipline_name,discipline_code,venue,participant_code,participant_name,participant_type,participant_country_code,participant_country,rank,result,result_type,result_IRM,qualification_mark,start_order,bib
7460,2024-07-29T15:58:57+02:00,EQUOEVENINDV----------JUMP000100--,EQUOEVENINDV,Eventing Individual,Eventing Individual Jumping Final,Jumping - Individual Final,FINISHED,O,Equestrian,EQU,Château de Versailles,1916976,BERTOLI Evelina,Person,ITA,Italy,,4.40,POINTS,,,7,37
7461,2024-07-29T15:58:57+02:00,EQUOEVENINDV----------JUMP000100--,EQUOEVENINDV,Eventing Individual,Eventing Individual Jumping Final,Jumping - Individual Final,FINISHED,O,Equestrian,EQU,Château de Versailles,1927679,HUA TIAN Alex,Person,CHN,China,,0.00,POINTS,,,1,43
7462,2024-07-29T15:58:57+02:00,EQUOEVENINDV----------JUMP000100--,EQUOEVENINDV,Eventing Individual,Eventing Individual Jumping Final,Jumping - Individual Final,FINISHED,O,Equestrian,EQU,Château de Versailles,1891523,ROMEIKE Louise,Person,SWE,Sweden,,0.40,POINTS,,,2,56
7463,2024-07-29T15:58:57+02:00,EQUOEVENINDV----------JUMP000100--,EQUOEVENINDV,Eventing Individual,Eventing Individual Jumping Final,Jumping - Individual Final,FINISHED,O,Equestrian,EQU,Château de Versailles,1899866,TOUZAINT Nicolas,Person,FRA,France,,8.00,POINTS,,,6,63
7585,2024-07-27T18:42:15+02:00,EQUOEVENTEAM----------DRSS000100--,EQUOEVENTEAM,Eventing Team,Eventing Team Dressage,Dressage,FINISHED,O,Equestrian,EQU,Château de Versailles,EQUOEVENTEAMGBR01,Great Britain,Team,GBR,Great Britain,,66.70,POINTS,,,9,
7586,2024-07-27T18:42:15+02:00,EQUOEVENTEAM----------DRSS000100--,EQUOEVENTEAM,Eventing Team,Eventing Team Dressage,Dressage,FINISHED,O,Equestrian,EQU,Château de Versailles,EQUOEVENTEAMGER01,Germany,Team,GER,Germany,,74.10,POINTS,,,1,
7587,2024-07-27T18:42:15+02:00,EQUOEVENTEAM----------DRSS000100--,EQUOEVENTEAM,Eventing Team,Eventing Team Dressage,Dressage,FINISHED,O,Equestrian,EQU,Château de Versailles,EQUOEVENTEAMFRA01,France,Team,FRA,France,,81.20,POINTS,,,15,
7588,2024-07-27T18:42:15+02:00,EQUOEVENTEAM----------DRSS000100--,EQUOEVENTEAM,Eventing Team,Eventing Team Dressage,Dressage,FINISHED,O,Equestrian,EQU,Château de Versailles,EQUOEVENTEAMNZL01,New Zealand,Team,NZL,New Zealand,,83.00,POINTS,,,11,
7589,2024-07-27T18:42:15+02:00,EQUOEVENTEAM----------DRSS000100--,EQUOEVENTEAM,Eventing Team,Eventing Team Dressage,Dressage,FINISHED,O,Equestrian,EQU,Château de Versailles,EQUOEVENTEAMJPN01,Japan,Team,JPN,Japan,,87.40,POINTS,,,12,
7590,2024-07-27T18:42:15+02:00,EQUOEVENTEAM----------DRSS000100--,EQUOEVENTEAM,Eventing Team,Eventing Team Dressage,Dressage,FINISHED,O,Equestrian,EQU,Château de Versailles,EQUOEVENTEAMUSA01,United States of America,Team,USA,United States,,88.90,POINTS,,,6,
7591,2024-07-27T18:42:15+02:00,EQUOEVENTEAM----------DRSS000100--,EQUOEVENTEAM,Eventing Team,Eventing Team Dressage,Dressage,FINISHED,O,Equestrian,EQU,Château de Versailles,EQUOEVENTEAMSUI01,Switzerland,Team,SUI,Switzerland,,89.60,POINTS,,,5,
7592,2024-07-27T18:42:15+02:00,EQUOEVENTEAM----------DRSS000100--,EQUOEVENTEAM,Eventing Team,Eventing Team Dressage,Dressage,FINISHED,O,Equestrian,EQU,Château de Versailles,EQUOEVENTEAMAUS01,Australia,Team,AUS,Australia,,91.50,POINTS,,,2,
7593,2024-07-27T18:42:15+02:00,EQUOEVENTEAM----------DRSS000100--,EQUOEVENTEAM,Eventing Team,Eventing Team Dressage,Dressage,FINISHED,O,Equestrian,EQU,Château de Versailles,EQUOEVENTEAMNED01,Netherlands,Team,NED,Netherlands,,93.70,POINTS,,,14,
7594,2024-07-27T18:42:15+02:00,EQUOEVENTEAM----------DRSS000100--,EQUOEVENTEAM,Eventing Team,Eventing Team Dressage,Dressage,FINISHED,O,Equestrian,EQU,Château de Versailles,EQUOEVENTEAMBEL01,Belgium,Team,BEL,Belgium,,100.60,POINTS,,,16,
7595,2024-07-27T18:42:15+02:00,EQUOEVENTEAM----------DRSS000100--,EQUOEVENTEAM,Eventing Team,Eventing Team Dressage,Dressage,FINISHED,O,Equestrian,EQU,Château de Versailles,EQUOEVENTEAMIRL01,Ireland,Team,IRL,Ireland,,102.70,POINTS,,,4,
7596,2024-07-27T18:42:15+02:00,EQUOEVENTEAM----------DRSS000100--,EQUOEVENTEAM,Eventing Team,Eventing Team Dressage,Dressage,FINISHED,O,Equestrian,EQU,Château de Versailles,EQUOEVENTEAMBRA01,Brazil,Team,BRA,Brazil,,103.40,POINTS,,,10,
7597,2024-07-27T18:42:15+02:00,EQUOEVENTEAM----------DRSS000100--,EQUOEVENTEAM,Eventing Team,Eventing Team Dressage,Dressage,FINISHED,O,Equestrian,EQU,Château de Versailles,EQUOEVENTEAMSWE01,Sweden,Team,SWE,Sweden,,104.30,POINTS,,,8,
7598,2024-07-27T18:42:15+02:00,EQUOEVENTEAM----------DRSS000100--,EQUOEVENTEAM,Eventing Team,Eventing Team Dressage,Dressage,FINISHED,O,Equestrian,EQU,Château de Versailles,EQUOEVENTEAMCAN01,Canada,Team,CAN,Canada,,106.40,POINTS,,,3,
7599,2024-07-27T18:42:15+02:00,EQUOEVENTEAM----------DRSS000100--,EQUOEVENTEAM,Eventing Team,Eventing Team Dressage,Dressage,FINISHED,O,Equestrian,EQU,Château de Versailles,EQUOEVENTEAMPOL01,Poland,Team,POL,Poland,,109.90,POINTS,,,7,
7600,2024-07-27T18:42:15+02:00,EQUOEVENTEAM----------DRSS000100--,EQUOEVENTEAM,Eventing Team,Eventing Team Dressage,Dressage,FINISHED,O,Equestrian,EQU,Château de Versailles,EQUOEVENTEAMITA01,Italy,Team,ITA,Italy,,152.30,POINTS,,,13,
4426,2024-07-28T16:07:16+02:00,EQUOEVENTEAM----------XC--000100--,EQUOEVENTEAM,Eventing Team,Eventing Team Cross Country,Cross Country,FINISHED,O,Equestrian,EQU,Château de Versailles,EQUOEVENTEAMGBR01,Great Britain,Team,GBR,Great Britain,,15.80,POINTS,,,9,
4427,2024-07-28T16:07:16+02:00,EQUOEVENTEAM----------XC--000100--,EQUOEVENTEAM,Eventing Team,Eventing Team Cross Country,Cross Country,FINISHED,O,Equestrian,EQU,Château de Versailles,EQUOEVENTEAMFRA01,France,Team,FRA,France,,6.00,POINTS,,,15,
4428,2024-07-28T16:07:16+02:00,EQUOEVENTEAM----------XC--000100--,EQUOEVENTEAM,Eventing Team,Eventing Team Cross Country,Cross Country,FINISHED,O,Equestrian,EQU,Château de Versailles,EQUOEVENTEAMJPN01,Japan,Team,JPN,Japan,,6.40,POINTS,,,12,
4429,2024-07-28T16:07:16+02:00,EQUOEVENTEAM----------XC--000100--,EQUOEVENTEAM,Eventing Team,Eventing Team Cross Country,Cross Country,FINISHED,O,Equestrian,EQU,Château de Versailles,EQUOEVENTEAMSUI01,Switzerland,Team,SUI,Switzerland,,12.80,POINTS,,,5,
4430,2024-07-28T16:07:16+02:00,EQUOEVENTEAM----------XC--000100--,EQUOEVENTEAM,Eventing Team,Eventing Team Cross Country,Cross Country,FINISHED,O,Equestrian,EQU,Château de Versailles,EQUOEVENTEAMBEL01,Belgium,Team,BEL,Belgium,,10.40,POINTS,,,16,
4431,2024-07-28T16:07:16+02:00,EQUOEVENTEAM----------XC--000100--,EQUOEVENTEAM,Eventing Team,Eventing Team Cross Country,Cross Country,FINISHED,O,Equestrian,EQU,Château de Versailles,EQUOEVENTEAMNZL01,New Zealand,Team,NZL,New Zealand,,35.20,POINTS,,,11,
4432,2024-07-28T16:07:16+02:00,EQUOEVENTEAM----------XC--000100--,EQUOEVENTEAM,Eventing Team,Eventing Team Cross Country,Cross Country,FINISHED,O,Equestrian,EQU,Château de Versailles,EQUOEVENTEAMSWE01,Sweden,Team,SWE,Sweden,,15.80,POINTS,,,8,
4433,2024-07-28T16:07:16+02:00,EQUOEVENTEAM----------XC--000100--,EQUOEVENTEAM,Eventing Team,Eventing Team Cross Country,Cross Country,FINISHED,O,Equestrian,EQU,Château de Versailles,EQUOEVENTEAMIRL01,Ireland,Team,IRL,Ireland,,18.40,POINTS,,,4,
4434,2024-07-28T16:07:16+02:00,EQUOEVENTEAM----------XC--000100--,EQUOEVENTEAM,Eventing Team,Eventing Team Cross Country,Cross Country,FINISHED,O,Equestrian,EQU,Château de Versailles,EQUOEVENTEAMUSA01,United States of America,Team,USA,United States,,39.60,POINTS,,,6,
4435,2024-07-28T16:07:16+02:00,EQUOEVENTEAM----------XC--000100--,EQUOEVENTEAM,Eventing Team,Eventing Team Cross Country,Cross Country,FINISHED,O,Equestrian,EQU,Château de Versailles,EQUOEVENTEAMNED01,Netherlands,Team,NED,Netherlands,,53.80,POINTS,,,14,
4436,2024-07-28T16:07:16+02:00,EQUOEVENTEAM----------XC--000100--,EQUOEVENTEAM,Eventing Team,Eventing Team Cross Country,Cross Country,FINISHED,O,Equestrian,EQU,Château de Versailles,EQUOEVENTEAMCAN01,Canada,Team,CAN,Canada,,51.60,POINTS,,,3,
4437,2024-07-28T16:07:16+02:00,EQUOEVENTEAM----------XC--000100--,EQUOEVENTEAM,Eventing Team,Eventing Team Cross Country,Cross Country,FINISHED,O,Equestrian,EQU,Château de Versailles,EQUOEVENTEAMBRA01,Brazil,Team,BRA,Brazil,,74.00,POINTS,,,10,
4438,2024-07-28T16:07:16+02:00,EQUOEVENTEAM----------XC--000100--,EQUOEVENTEAM,Eventing Team,Eventing Team Cross Country,Cross Country,FINISHED,O,Equestrian,EQU,Château de Versailles,EQUOEVENTEAMITA01,Italy,Team,ITA,Italy,,76.80,POINTS,,,13,
4439,2024-07-28T16:07:16+02:00,EQUOEVENTEAM----------XC--000100--,EQUOEVENTEAM,Eventing Team,Eventing Team Cross Country,Cross Country,FINISHED,O,Equestrian,EQU,Château de Versailles,EQUOEVENTEAMGER01,Germany,Team,GER,Germany,,204.80,POINTS,,,1,
4440,2024-07-28T16:07:16+02:00,EQUOEVENTEAM----------XC--000100--,EQUOEVENTEAM,Eventing Team,Eventing Team Cross Country,Cross Country,FINISHED,O,Equestrian,EQU,Château de Versailles,EQUOEVENTEAMAUS01,Australia,Team,AUS,Australia,,202.80,POINTS,,,2,
4441,2024-07-28T16:07:16+02:00,EQUOEVENTEAM----------XC--000100--,EQUOEVENTEAM,Eventing Team,Eventing Team Cross Country,Cross Country,FINISHED,O,Equestrian,EQU,Château de Versailles,EQUOEVENTEAMPOL01,Poland,Team,POL,Poland,,281.20,POINTS,,,7,
8490,2024-07-29T13:50:45+02:00,EQUOEVENTEAM----------JUMP000100--,EQUOEVENTEAM,Eventing Team,Eventing Team Jumping Final,Jumping - Team Final,FINISHED,O,Equestrian,EQU,Château de Versailles,EQUOEVENTEAMGBR01,Great Britain,Team,GBR,Great Britain,,8.80,POINTS,,,16,
8491,2024-07-29T13:50:45+02:00,EQUOEVENTEAM----------JUMP000100--,EQUOEVENTEAM,Eventing Team,Eventing Team Jumping Final,Jumping - Team Final,FINISHED,O,Equestrian,EQU,Château de Versailles,EQUOEVENTEAMFRA01,France,Team,FRA,France,,16.40,POINTS,,,15,
8492,2024-07-29T13:50:45+02:00,EQUOEVENTEAM----------JUMP000100--,EQUOEVENTEAM,Eventing Team,Eventing Team Jumping Final,Jumping - Team Final,FINISHED,O,Equestrian,EQU,Château de Versailles,EQUOEVENTEAMJPN01,Japan,Team,JPN,Japan,,2.00,POINTS,,,12,
8493,2024-07-29T13:50:45+02:00,EQUOEVENTEAM----------JUMP000100--,EQUOEVENTEAM,Eventing Team,Eventing Team Jumping Final,Jumping - Team Final,FINISHED,O,Equestrian,EQU,Château de Versailles,EQUOEVENTEAMBEL01,Belgium,Team,BEL,Belgium,,12.40,POINTS,,,13,
8494,2024-07-29T13:50:45+02:00,EQUOEVENTEAM----------JUMP000100--,EQUOEVENTEAM,Eventing Team,Eventing Team Jumping Final,Jumping - Team Final,FINISHED,O,Equestrian,EQU,Château de Versailles,EQUOEVENTEAMSUI01,Switzerland,Team,SUI,Switzerland,,26.00,POINTS,,,14,
8495,2024-07-29T13:50:45+02:00,EQUOEVENTEAM----------JUMP000100--,EQUOEVENTEAM,Eventing Team,Eventing Team Jumping Final,Jumping - Team Final,FINISHED,O,Equestrian,EQU,Château de Versailles,EQUOEVENTEAMSWE01,Sweden,Team,SWE,Sweden,,10.40,POINTS,,,10,
8496,2024-07-29T13:50:45+02:00,EQUOEVENTEAM----------JUMP000100--,EQUOEVENTEAM,Eventing Team,Eventing Team Jumping Final,Jumping - Team Final,FINISHED,O,Equestrian,EQU,Château de Versailles,EQUOEVENTEAMUSA01,United States of America,Team,USA,United States,,5.20,POINTS,,,9,
8497,2024-07-29T13:50:45+02:00,EQUOEVENTEAM----------JUMP000100--,EQUOEVENTEAM,Eventing Team,Eventing Team Jumping Final,Jumping - Team Final,FINISHED,O,Equestrian,EQU,Château de Versailles,EQUOEVENTEAMNZL01,New Zealand,Team,NZL,New Zealand,,16.40,POINTS,,,11,
8498,2024-07-29T13:50:45+02:00,EQUOEVENTEAM----------JUMP000100--,EQUOEVENTEAM,Eventing Team,Eventing Team Jumping Final,Jumping - Team Final,FINISHED,O,Equestrian,EQU,Château de Versailles,EQUOEVENTEAMIRL01,Ireland,Team,IRL,Ireland,,16.00,POINTS,,,8,
8499,2024-07-29T13:50:45+02:00,EQUOEVENTEAM----------JUMP000100--,EQUOEVENTEAM,Eventing Team,Eventing Team Jumping Final,Jumping - Team Final,FINISHED,O,Equestrian,EQU,Château de Versailles,EQUOEVENTEAMNED01,Netherlands,Team,NED,Netherlands,,18.00,POINTS,,,7,
8500,2024-07-29T13:50:45+02:00,EQUOEVENTEAM----------JUMP000100--,EQUOEVENTEAM,Eventing Team,Eventing Team Jumping Final,Jumping - Team Final,FINISHED,O,Equestrian,EQU,Château de Versailles,EQUOEVENTEAMCAN01,Canada,Team,CAN,Canada,,16.00,POINTS,,,6,
8501,2024-07-29T13:50:45+02:00,EQUOEVENTEAM----------JUMP000100--,EQUOEVENTEAM,Eventing Team,Eventing Team Jumping Final,Jumping - Team Final,FINISHED,O,Equestrian,EQU,Château de Versailles,EQUOEVENTEAMBRA01,Brazil,Team,BRA,Brazil,,17.20,POINTS,,,5,
8502,2024-07-29T13:50:45+02:00,EQUOEVENTEAM----------JUMP000100--,EQUOEVENTEAM,Eventing Team,Eventing Team Jumping Final,Jumping - Team Final,FINISHED,O,Equestrian,EQU,Château de Versailles,EQUOEVENTEAMITA01,Italy,Team,ITA,Italy,,35.60,POINTS,,,4,
8503,2024-07-29T13:50:45+02:00,EQUOEVENTEAM----------JUMP000100--,EQUOEVENTEAM,Eventing Team,Eventing Team Jumping Final,Jumping - Team Final,FINISHED,O,Equestrian,EQU,Château de Versailles,EQUOEVENTEAMGER01,Germany,Team,GER,Germany,,4.40,POINTS,,,3,
8504,2024-07-29T13:50:45+02:00,EQUOEVENTEAM----------JUMP000100--,EQUOEVENTEAM,Eventing Team,Eventing Team Jumping Final,Jumping - Team Final,FINISHED,O,Equestrian,EQU,Château de Versailles,EQUOEVENTEAMAUS01,Australia,Team,AUS,Australia,,14.00,POINTS,,,2,
8505,2024-07-29T13:50:45+02:00,EQUOEVENTEAM----------JUMP000100--,EQUOEVENTEAM,Eventing Team,Eventing Team Jumping Final,Jumping - Team Final,FINISHED,O,Equestrian,EQU,Château de Versailles,EQUOEVENTEAMPOL01,Poland,Team,POL,Poland,,34.40,POINTS,,,1,
4508,2024-08-01T14:32:16+02:00,EQUOJUMPTEAM----------QUAL000100--,EQUOJUMPTEAM,Jumping Team,Jumping Team Qualifier,Qualifier,FINISHED,O,Equestrian,EQU,Château de Versailles,EQUOJUMPTEAMGER01,Germany,Team,GER,Germany,1.0,0,POINTS,,Q,11,
4509,2024-08-01T14:32:16+02:00,EQUOJUMPTEAM----------QUAL000100--,EQUOJUMPTEAM,Jumping Team,Jumping Team Qualifier,Qualifier,FINISHED,O,Equestrian,EQU,Château de Versailles,EQUOJUMPTEAMUSA01,United States of America,Team,USA,United States,2.0,6,POINTS,,Q,13,
4510,2024-08-01T14:32:16+02:00,EQUOJUMPTEAM----------QUAL000100--,EQUOJUMPTEAM,Jumping Team,Jumping Team Qualifier,Qualifier,FINISHED,O,Equestrian,EQU,Château de Versailles,EQUOJUMPTEAMGBR01,Great Britain,Team,GBR,Great Britain,3.0,8,POINTS,,Q,10,
4511,2024-08-01T14:32:16+02:00,EQUOJUMPTEAM----------QUAL000100--,EQUOJUMPTEAM,Jumping Team,Jumping Team Qualifier,Qualifier,FINISHED,O,Equestrian,EQU,Château de Versailles,EQUOJUMPTEAMBEL01,Belgium,Team,BEL,Belgium,4.0,8,POINTS,,Q,20,
4512,2024-08-01T14:32:16+02:00,EQUOJUMPTEAM----------QUAL000100--,EQUOJUMPTEAM,Jumping Team,Jumping Team Qualifier,Qualifier,FINISHED,O,Equestrian,EQU,Château de Versailles,EQUOJUMPTEAMNED01,Netherlands,Team,NED,Netherlands,5.0,8,POINTS,,Q,14,
4513,2024-08-01T14:32:16+02:00,EQUOJUMPTEAM----------QUAL000100--,EQUOJUMPTEAM,Jumping Team,Jumping Team Qualifier,Qualifier,FINISHED,O,Equestrian,EQU,Château de Versailles,EQUOJUMPTEAMIRL01,Ireland,Team,IRL,Ireland,6.0,9,POINTS,,Q,9,
4514,2024-08-01T14:32:16+02:00,EQUOJUMPTEAM----------QUAL000100--,EQUOJUMPTEAM,Jumping Team,Jumping Team Qualifier,Qualifier,FINISHED,O,Equestrian,EQU,Château de Versailles,EQUOJUMPTEAMFRA01,France,Team,FRA,France,7.0,12,POINTS,,Q,8,
4515,2024-08-01T14:32:16+02:00,EQUOJUMPTEAM----------QUAL000100--,EQUOJUMPTEAM,Jumping Team,Jumping Team Qualifier,Qualifier,FINISHED,O,Equestrian,EQU,Château de Versailles,EQUOJUMPTEAMSWE01,Sweden,Team,SWE,Sweden,8.0,17,POINTS,,Q,5,
4516,2024-08-01T14:32:16+02:00,EQUOJUMPTEAM----------QUAL000100--,EQUOJUMPTEAM,Jumping Team,Jumping Team Qualifier,Qualifier,FINISHED,O,Equestrian,EQU,Château de Versailles,EQUOJUMPTEAMISR01,Israel,Team,ISR,Israel,9.0,20,POINTS,,Q,12,
4517,2024-08-01T14:32:16+02:00,EQUOJUMPTEAM----------QUAL000100--,EQUOJUMPTEAM,Jumping Team,Jumping Team Qualifier,Qualifier,FINISHED,O,Equestrian,EQU,Château de Versailles,EQUOJUMPTEAMMEX01,Mexico,Team,MEX,Mexico,10.0,20,POINTS,,Q,3,
4518,2024-08-01T14:32:16+02:00,EQUOJUMPTEAM----------QUAL000100--,EQUOJUMPTEAM,Jumping Team,Jumping Team Qualifier,Qualifier,FINISHED,O,Equestrian,EQU,Château de Versailles,EQUOJUMPTEAMESP01,Spain,Team,ESP,Spain,11.0,21,POINTS,,,1,
4519,2024-08-01T14:32:16+02:00,EQUOJUMPTEAM----------QUAL000100--,EQUOJUMPTEAM,Jumping Team,Jumping Team Qualifier,Qualifier,FINISHED,O,Equestrian,EQU,Château de Versailles,EQUOJUMPTEAMSUI01,Switzerland,Team,SUI,Switzerland,12.0,24,POINTS,,,4,
4520,2024-08-01T14:32:16+02:00,EQUOJUMPTEAM----------QUAL000100--,EQUOJUMPTEAM,Jumping Team,Jumping Team Qualifier,Qualifier,FINISHED,O,Equestrian,EQU,Château de Versailles,EQUOJUMPTEAMAUT01,Austria,Team,AUT,Austria,13.0,28,POINTS,,,2,
4521,2024-08-01T14:32:16+02:00,EQUOJUMPTEAM----------QUAL000100--,EQUOJUMPTEAM,Jumping Team,Jumping Team Qualifier,Qualifier,FINISHED,O,Equestrian,EQU,Château de Versailles,EQUOJUMPTEAMCAN01,Canada,Team,CAN,Canada,14.0,32,POINTS,,,19,
4522,2024-08-01T14:32:16+02:00,EQUOJUMPTEAM----------QUAL000100--,EQUOJUMPTEAM,Jumping Team,Jumping Team Qualifier,Qualifier,FINISHED,O,Equestrian,EQU,Château de Versailles,EQUOJUMPTEAMAUS01,Australia,Team,AUS,Australia,15.0,36,POINTS,,,18,
4523,2024-08-01T14:32:16+02:00,EQUOJUMPTEAM----------QUAL000100--,EQUOJUMPTEAM,Jumping Team,Jumping Team Qualifier,Qualifier,FINISHED,O,Equestrian,EQU,Château de Versailles,EQUOJUMPTEAMJPN01,Japan,Team,JPN,Japan,16.0,51,POINTS,,,6,
4524,2024-08-01T14:32:16+02:00,EQUOJUMPTEAM----------QUAL000100--,EQUOJUMPTEAM,Jumping Team,Jumping Team Qualifier,Qualifier,FINISHED,O,Equestrian,EQU,Château de Versailles,EQUOJUMPTEAMPOL01,Poland,Team,POL,Poland,17.0,53,POINTS,,,7,
4525,2024-08-01T14:32:16+02:00,EQUOJUMPTEAM----------QUAL000100--,EQUOJUMPTEAM,Jumping Team,Jumping Team Qualifier,Qualifier,FINISHED,O,Equestrian,EQU,Château de Versailles,EQUOJUMPTEAMUAE01,United Arab Emirates,Team,UAE,UA Emirates,18.0,72,POINTS,,,16,
4526,2024-08-01T14:32:16+02:00,EQUOJUMPTEAM----------QUAL000100--,EQUOJUMPTEAM,Jumping Team,Jumping Team Qualifier,Qualifier,FINISHED,O,Equestrian,EQU,Château de Versailles,EQUOJUMPTEAMKSA01,Saudi Arabia,Team,KSA,Saudi Arabia,19.0,28,POINTS,,,17,
4527,2024-08-01T14:32:16+02:00,EQUOJUMPTEAM----------QUAL000100--,EQUOJUMPTEAM,Jumping Team,Jumping Team Qualifier,Qualifier,FINISHED,O,Equestrian,EQU,Château de Versailles,EQUOJUMPTEAMBRA01,Brazil,Team,BRA,Brazil,,,IRM,EL,,15,
12308,2024-08-02T15:45:23+02:00,EQUOJUMPTEAM----------FNL-000100--,EQUOJUMPTEAM,Jumping Team,Jumping Team Final,Final,FINISHED,O,Equestrian,EQU,Château de Versailles,EQUOJUMPTEAMGBR01,Great Britain,Team,GBR,Great Britain,1.0,2,POINTS,,,8,
12309,2024-08-02T15:45:23+02:00,EQUOJUMPTEAM----------FNL-000100--,EQUOJUMPTEAM,Jumping Team,Jumping Team Final,Final,FINISHED,O,Equestrian,EQU,Château de Versailles,EQUOJUMPTEAMUSA01,United States of America,Team,USA,United States,2.0,4,POINTS,,,9,
12310,2024-08-02T15:45:23+02:00,EQUOJUMPTEAM----------FNL-000100--,EQUOJUMPTEAM,Jumping Team,Jumping Team Final,Final,FINISHED,O,Equestrian,EQU,Château de Versailles,EQUOJUMPTEAMFRA01,France,Team,FRA,France,3.0,7,POINTS,,,4,
12311,2024-08-02T15:45:23+02:00,EQUOJUMPTEAM----------FNL-000100--,EQUOJUMPTEAM,Jumping Team,Jumping Team Final,Final,FINISHED,O,Equestrian,EQU,Château de Versailles,EQUOJUMPTEAMNED01,Netherlands,Team,NED,Netherlands,4.0,7,POINTS,,,6,
12312,2024-08-02T15:45:23+02:00,EQUOJUMPTEAM----------FNL-000100--,EQUOJUMPTEAM,Jumping Team,Jumping Team Final,Final,FINISHED,O,Equestrian,EQU,Château de Versailles,EQUOJUMPTEAMGER01,Germany,Team,GER,Germany,5.0,8,POINTS,,,10,
12313,2024-08-02T15:45:23+02:00,EQUOJUMPTEAM----------FNL-000100--,EQUOJUMPTEAM,Jumping Team,Jumping Team Final,Final,FINISHED,O,Equestrian,EQU,Château de Versailles,EQUOJUMPTEAMSWE01,Sweden,Team,SWE,Sweden,6.0,12,POINTS,,,3,
12314,2024-08-02T15:45:23+02:00,EQUOJUMPTEAM----------FNL-000100--,EQUOJUMPTEAM,Jumping Team,Jumping Team Final,Final,FINISHED,O,Equestrian,EQU,Château de Versailles,EQUOJUMPTEAMIRL01,Ireland,Team,IRL,Ireland,7.0,14,POINTS,,,5,
12315,2024-08-02T15:45:23+02:00,EQUOJUMPTEAM----------FNL-000100--,EQUOJUMPTEAM,Jumping Team,Jumping Team Final,Final,FINISHED,O,Equestrian,EQU,Château de Versailles,EQUOJUMPTEAMBEL01,Belgium,Team,BEL,Belgium,8.0,20,POINTS,,,7,
12316,2024-08-02T15:45:23+02:00,EQUOJUMPTEAM----------FNL-000100--,EQUOJUMPTEAM,Jumping Team,Jumping Team Final,Final,FINISHED,O,Equestrian,EQU,Château de Versailles,EQUOJUMPTEAMISR01,Israel,Team,ISR,Israel,9.0,33,POINTS,,,2,
12317,2024-08-02T15:45:23+02:00,EQUOJUMPTEAM----------FNL-000100--,EQUOJUMPTEAM,Jumping Team,Jumping Team Final,Final,FINISHED,O,Equestrian,EQU,Château de Versailles,EQUOJUMPTEAMMEX01,Mexico,Team,MEX,Mexico,,,IRM,WD,,1,
