,date,stage_code,event_code,event_name,event_stage,stage,stage_status,gender,discipline_name,discipline_code,venue,participant_code,participant_name,participant_type,participant_country_code,participant_country,rank,result,result_type,result_IRM,start_order
5341,2024-08-03T17:49:32+02:00,GLFMSTROKE------------FNL-000300--,GLFMSTROKE,Men's Individual Stroke Play,Men's Individual Stroke Play Round 3,Round 3,FINISHED,M,Golf,GLF,Le Golf National,1880177,NOREN Alex,Person,SWE,Sweden,36.0,71,STROKES,,23
5342,2024-08-03T17:49:32+02:00,GLFMSTROKE------------FNL-000300--,GLFMSTROKE,Men's Individual Stroke Play,Men's Individual Stroke Play Round 3,Round 3,FINISHED,M,Golf,GLF,Le Golf National,1905105,PULKKANEN Tapio,Person,FIN,Finland,36.0,71,STROKES,,27
5343,2024-08-03T17:49:32+02:00,GLFMSTROKE------------FNL-000300--,GLFMSTROKE,Men's Individual Stroke Play,Men's Individual Stroke Play Round 3,Round 3,FINISHED,M,Golf,GLF,Le Golf National,1546614,ZANOTTI Fabrizio,Person,PAR,Paraguay,36.0,71,STROKES,,36
5344,2024-08-03T17:49:32+02:00,GLFMSTROKE------------FNL-000300--,GLFMSTROKE,Men's Individual Stroke Play,Men's Individual Stroke Play Round 3,Round 3,FINISHED,M,Golf,GLF,Le Golf National,1961406,MATSUYAMA Hideki,Person,JPN,Japan,36.0,71,STROKES,,59
5345,2024-08-03T17:49:32+02:00,GLFMSTROKE------------FNL-000300--,GLFMSTROKE,Men's Individual Stroke Play,Men's Individual Stroke Play Round 3,Round 3,FINISHED,M,Golf,GLF,Le Golf National,2500123,APHIBARNRAT Kiradech,Person,THA,Thailand,43.0,72,STROKES,,1
5346,2024-08-03T17:49:32+02:00,GLFMSTROKE------------FNL-000300--,GLFMSTROKE,Men's Individual Stroke Play,Men's Individual Stroke Play Round 3,Round 3,FINISHED,M,Golf,GLF,Le Golf National,1938070,VILLEGAS Camilo,Person,COL,Colombia,43.0,72,STROKES,,3
5347,2024-08-03T17:49:32+02:00,GLFMSTROKE------------FNL-000300--,GLFMSTROKE,Men's Individual Stroke Play,Men's Individual Stroke Play Round 3,Round 3,FINISHED,M,Golf,GLF,Le Golf National,1937888,MERONK Adrian,Person,POL,Poland,43.0,72,STROKES,,7
5348,2024-08-03T17:49:32+02:00,GLFMSTROKE------------FNL-000300--,GLFMSTROKE,Men's Individual Stroke Play,Men's Individual Stroke Play Round 3,Round 3,FINISHED,M,Golf,GLF,Le Golf National,1909144,YU Kevin,Person,TPE,Chinese Taipei,43.0,72,STROKES,,17
5349,2024-08-03T17:49:32+02:00,GLFMSTROKE------------FNL-000300--,GLFMSTROKE,Men's Individual Stroke Play,Men's Individual Stroke Play Round 3,Round 3,FINISHED,M,Golf,GLF,Le Golf National,1536368,SHARMA Shubhankar,Person,IND,India,43.0,72,STROKES,,34
5350,2024-08-03T17:49:32+02:00,GLFMSTROKE------------FNL-000300--,GLFMSTROKE,Men's Individual Stroke Play,Men's Individual Stroke Play Round 3,Round 3,FINISHED,M,Golf,GLF,Le Golf National,1905109,VALIMAKI Sami,Person,FIN,Finland,43.0,72,STROKES,,41
5351,2024-08-03T17:49:32+02:00,GLFMSTROKE------------FNL-000300--,GLFMSTROKE,Men's Individual Stroke Play,Men's Individual Stroke Play Round 3,Round 3,FINISHED,M,Golf,GLF,Le Golf National,1892516,JAEGER Stephan,Person,GER,Germany,43.0,72,STROKES,,53
5352,2024-08-03T17:49:32+02:00,GLFMSTROKE------------FNL-000300--,GLFMSTROKE,Men's Individual Stroke Play,Men's Individual Stroke Play Round 3,Round 3,FINISHED,M,Golf,GLF,Le Golf National,1909042,PAN C.T.,Person,TPE,Chinese Taipei,43.0,72,STROKES,,57
5353,2024-08-03T17:49:32+02:00,GLFMSTROKE------------FNL-000300--,GLFMSTROKE,Men's Individual Stroke Play,Men's Individual Stroke Play Round 3,Round 3,FINISHED,M,Golf,GLF,Le Golf National,1961431,NAKAJIMA Keita,Person,JPN,Japan,51.0,73,STROKES,,33
5354,2024-08-03T17:49:32+02:00,GLFMSTROKE------------FNL-000300--,GLFMSTROKE,Men's Individual Stroke Play,Men's Individual Stroke Play Round 3,Round 3,FINISHED,M,Golf,GLF,Le Golf National,1935118,PEREIRA Mito,Person,CHI,Chile,52.0,74,STROKES,,4
5355,2024-08-03T17:49:32+02:00,GLFMSTROKE------------FNL-000300--,GLFMSTROKE,Men's Individual Stroke Play,Men's Individual Stroke Play Round 3,Round 3,FINISHED,M,Golf,GLF,Le Golf National,1945630,KHONGWATMAI Phachara,Person,THA,Thailand,52.0,74,STROKES,,5
5356,2024-08-03T17:49:32+02:00,GLFMSTROKE------------FNL-000300--,GLFMSTROKE,Men's Individual Stroke Play,Men's Individual Stroke Play Round 3,Round 3,FINISHED,M,Golf,GLF,Le Golf National,1903740,MIGLIOZZI Guido,Person,ITA,Italy,52.0,74,STROKES,,54
5357,2024-08-03T17:49:32+02:00,GLFMSTROKE------------FNL-000300--,GLFMSTROKE,Men's Individual Stroke Play,Men's Individual Stroke Play Round 3,Round 3,FINISHED,M,Golf,GLF,Le Golf National,1937366,GRILLO Emiliano,Person,ARG,Argentina,55.0,75,STROKES,,22
5358,2024-08-03T17:49:32+02:00,GLFMSTROKE------------FNL-000300--,GLFMSTROKE,Men's Individual Stroke Play,Men's Individual Stroke Play Round 3,Round 3,FINISHED,M,Golf,GLF,Le Golf National,1889174,VENTURA Kristoffer,Person,NOR,Norway,56.0,76,STROKES,,35
5359,2024-08-03T17:49:32+02:00,GLFMSTROKE------------FNL-000300--,GLFMSTROKE,Men's Individual Stroke Play,Men's Individual Stroke Play Round 3,Round 3,FINISHED,M,Golf,GLF,Le Golf National,1912059,PAVON Matthieu,Person,FRA,France,57.0,77,STROKES,,6
5360,2024-08-03T17:49:32+02:00,GLFMSTROKE------------FNL-000300--,GLFMSTROKE,Men's Individual Stroke Play,Men's Individual Stroke Play Round 3,Round 3,FINISHED,M,Golf,GLF,Le Golf National,1913209,DOU Zecheng,Person,CHN,China,57.0,77,STROKES,,32
5361,2024-08-03T17:49:32+02:00,GLFMSTROKE------------FNL-000300--,GLFMSTROKE,Men's Individual Stroke Play,Men's Individual Stroke Play Round 3,Round 3,FINISHED,M,Golf,GLF,Le Golf National,1913217,YUAN Yechun,Person,CHN,China,59.0,78,STROKES,,16
5362,2024-08-03T17:49:32+02:00,GLFMSTROKE------------FNL-000300--,GLFMSTROKE,Men's Individual Stroke Play,Men's Individual Stroke Play Round 3,Round 3,FINISHED,M,Golf,GLF,Le Golf National,1898169,FITZPATRICK Matt,Person,GBR,Great Britain,60.0,81,STROKES,,46
8,2024-08-04T17:51:04+02:00,GLFMSTROKE------------FNL-000400--,GLFMSTROKE,Men's Individual Stroke Play,Men's Individual Stroke Play Round 4,Round 4,FINISHED,M,Golf,GLF,Le Golf National,1951724,SCHEFFLER Scottie,Person,USA,United States,1.0,62,STROKES,,51
9,2024-08-04T17:51:04+02:00,GLFMSTROKE------------FNL-000400--,GLFMSTROKE,Men's Individual Stroke Play,Men's Individual Stroke Play Round 4,Round 4,FINISHED,M,Golf,GLF,Le Golf National,1912058,PEREZ Victor,Person,FRA,France,2.0,63,STROKES,,47
10,2024-08-04T17:51:04+02:00,GLFMSTROKE------------FNL-000400--,GLFMSTROKE,Men's Individual Stroke Play,Men's Individual Stroke Play Round 4,Round 4,FINISHED,M,Golf,GLF,Le Golf National,1951700,CLARK Wyndham,Person,USA,United States,3.0,65,STROKES,,37
11,2024-08-04T17:51:04+02:00,GLFMSTROKE------------FNL-000400--,GLFMSTROKE,Men's Individual Stroke Play,Men's Individual Stroke Play Round 4,Round 4,FINISHED,M,Golf,GLF,Le Golf National,1961406,MATSUYAMA Hideki,Person,JPN,Japan,3.0,65,STROKES,,55
12,2024-08-04T17:51:04+02:00,GLFMSTROKE------------FNL-000400--,GLFMSTROKE,Men's Individual Stroke Play,Men's Individual Stroke Play Round 4,Round 4,FINISHED,M,Golf,GLF,Le Golf National,1935118,PEREIRA Mito,Person,CHI,Chile,5.0,66,STROKES,,3
13,2024-08-04T17:51:04+02:00,GLFMSTROKE------------FNL-000400--,GLFMSTROKE,Men's Individual Stroke Play,Men's Individual Stroke Play Round 4,Round 4,FINISHED,M,Golf,GLF,Le Golf National,1966402,CONNERS Corey,Person,CAN,Canada,5.0,66,STROKES,,44
14,2024-08-04T17:51:04+02:00,GLFMSTROKE------------FNL-000400--,GLFMSTROKE,Men's Individual Stroke Play,Men's Individual Stroke Play Round 4,Round 4,FINISHED,M,Golf,GLF,Le Golf National,1910508,McILROY Rory,Person,IRL,Ireland,5.0,66,STROKES,,56
15,2024-08-04T17:51:04+02:00,GLFMSTROKE------------FNL-000400--,GLFMSTROKE,Men's Individual Stroke Play,Men's Individual Stroke Play Round 4,Round 4,FINISHED,M,Golf,GLF,Le Golf National,1923629,FLEETWOOD Tommy,Person,GBR,Great Britain,5.0,66,STROKES,,59
16,2024-08-04T17:51:04+02:00,GLFMSTROKE------------FNL-000400--,GLFMSTROKE,Men's Individual Stroke Play,Men's Individual Stroke Play Round 4,Round 4,FINISHED,M,Golf,GLF,Le Golf National,1550000,CAMPOS Rafa,Person,PUR,Puerto Rico,9.0,67,STROKES,,16
17,2024-08-04T17:51:04+02:00,GLFMSTROKE------------FNL-000400--,GLFMSTROKE,Men's Individual Stroke Play,Men's Individual Stroke Play Round 4,Round 4,FINISHED,M,Golf,GLF,Le Golf National,1892513,SCHMID Matthias,Person,GER,Germany,9.0,67,STROKES,,23
18,2024-08-04T17:51:04+02:00,GLFMSTROKE------------FNL-000400--,GLFMSTROKE,Men's Individual Stroke Play,Men's Individual Stroke Play Round 4,Round 4,FINISHED,M,Golf,GLF,Le Golf National,1937366,GRILLO Emiliano,Person,ARG,Argentina,11.0,68,STROKES,,11
19,2024-08-04T17:51:04+02:00,GLFMSTROKE------------FNL-000400--,GLFMSTROKE,Men's Individual Stroke Play,Men's Individual Stroke Play Round 4,Round 4,FINISHED,M,Golf,GLF,Le Golf National,1938134,ECHAVARRIA Nico,Person,COL,Colombia,11.0,68,STROKES,,12
20,2024-08-04T17:51:04+02:00,GLFMSTROKE------------FNL-000400--,GLFMSTROKE,Men's Individual Stroke Play,Men's Individual Stroke Play Round 4,Round 4,FINISHED,M,Golf,GLF,Le Golf National,1878428,HOVLAND Viktor,Person,NOR,Norway,11.0,68,STROKES,,22
21,2024-08-04T17:51:04+02:00,GLFMSTROKE------------FNL-000400--,GLFMSTROKE,Men's Individual Stroke Play,Men's Individual Stroke Play Round 4,Round 4,FINISHED,M,Golf,GLF,Le Golf National,1941775,LEE Min Woo,Person,AUS,Australia,11.0,68,STROKES,,31
22,2024-08-04T17:51:04+02:00,GLFMSTROKE------------FNL-000400--,GLFMSTROKE,Men's Individual Stroke Play,Men's Individual Stroke Play Round 4,Round 4,FINISHED,M,Golf,GLF,Le Golf National,1903740,MIGLIOZZI Guido,Person,ITA,Italy,11.0,68,STROKES,,32
23,2024-08-04T17:51:04+02:00,GLFMSTROKE------------FNL-000400--,GLFMSTROKE,Men's Individual Stroke Play,Men's Individual Stroke Play Round 4,Round 4,FINISHED,M,Golf,GLF,Le Golf National,1889030,OLESEN Thorbjorn,Person,DEN,Denmark,11.0,68,STROKES,,46
24,2024-08-04T17:51:04+02:00,GLFMSTROKE------------FNL-000400--,GLFMSTROKE,Men's Individual Stroke Play,Men's Individual Stroke Play Round 4,Round 4,FINISHED,M,Golf,GLF,Le Golf National,1941773,DAY Jason,Person,AUS,Australia,11.0,68,STROKES,,49
25,2024-08-04T17:51:04+02:00,GLFMSTROKE------------FNL-000400--,GLFMSTROKE,Men's Individual Stroke Play,Men's Individual Stroke Play Round 4,Round 4,FINISHED,M,Golf,GLF,Le Golf National,1935109,NIEMANN Joaquin,Person,CHI,Chile,11.0,68,STROKES,,50
26,2024-08-04T17:51:04+02:00,GLFMSTROKE------------FNL-000400--,GLFMSTROKE,Men's Individual Stroke Play,Men's Individual Stroke Play Round 4,Round 4,FINISHED,M,Golf,GLF,Le Golf National,1572181,KIM Tom,Person,KOR,Korea,11.0,68,STROKES,,52
27,2024-08-04T17:51:04+02:00,GLFMSTROKE------------FNL-000400--,GLFMSTROKE,Men's Individual Stroke Play,Men's Individual Stroke Play Round 4,Round 4,FINISHED,M,Golf,GLF,Le Golf National,1889028,HOJGAARD Nicolai,Person,DEN,Denmark,11.0,68,STROKES,,54
28,2024-08-04T17:51:04+02:00,GLFMSTROKE------------FNL-000400--,GLFMSTROKE,Men's Individual Stroke Play,Men's Individual Stroke Play Round 4,Round 4,FINISHED,M,Golf,GLF,Le Golf National,1889174,VENTURA Kristoffer,Person,NOR,Norway,21.0,69,STROKES,,9
29,2024-08-04T17:51:04+02:00,GLFMSTROKE------------FNL-000400--,GLFMSTROKE,Men's Individual Stroke Play,Men's Individual Stroke Play Round 4,Round 4,FINISHED,M,Golf,GLF,Le Golf National,1556796,GREEN Gavin,Person,MAS,Malaysia,21.0,69,STROKES,,18
30,2024-08-04T17:51:04+02:00,GLFMSTROKE------------FNL-000400--,GLFMSTROKE,Men's Individual Stroke Play,Men's Individual Stroke Play Round 4,Round 4,FINISHED,M,Golf,GLF,Le Golf National,1966414,TAYLOR Nick,Person,CAN,Canada,21.0,69,STROKES,,24
31,2024-08-04T17:51:04+02:00,GLFMSTROKE------------FNL-000400--,GLFMSTROKE,Men's Individual Stroke Play,Men's Individual Stroke Play Round 4,Round 4,FINISHED,M,Golf,GLF,Le Golf National,1903732,MANASSERO Matteo,Person,ITA,Italy,21.0,69,STROKES,,41
32,2024-08-04T17:51:04+02:00,GLFMSTROKE------------FNL-000400--,GLFMSTROKE,Men's Individual Stroke Play,Men's Individual Stroke Play Round 4,Round 4,FINISHED,M,Golf,GLF,Le Golf National,1897778,BEZUIDENHOUT Christiaan,Person,RSA,South Africa,21.0,69,STROKES,,45
33,2024-08-04T17:51:04+02:00,GLFMSTROKE------------FNL-000400--,GLFMSTROKE,Men's Individual Stroke Play,Men's Individual Stroke Play Round 4,Round 4,FINISHED,M,Golf,GLF,Le Golf National,1903185,DETRY Thomas,Person,BEL,Belgium,21.0,69,STROKES,,53
34,2024-08-04T17:51:04+02:00,GLFMSTROKE------------FNL-000400--,GLFMSTROKE,Men's Individual Stroke Play,Men's Individual Stroke Play Round 4,Round 4,FINISHED,M,Golf,GLF,Le Golf National,1536371,BHULLAR Gaganjeet,Person,IND,India,27.0,70,STROKES,,14
35,2024-08-04T17:51:04+02:00,GLFMSTROKE------------FNL-000400--,GLFMSTROKE,Men's Individual Stroke Play,Men's Individual Stroke Play Round 4,Round 4,FINISHED,M,Golf,GLF,Le Golf National,1905105,PULKKANEN Tapio,Person,FIN,Finland,27.0,70,STROKES,,15
36,2024-08-04T17:51:04+02:00,GLFMSTROKE------------FNL-000400--,GLFMSTROKE,Men's Individual Stroke Play,Men's Individual Stroke Play Round 4,Round 4,FINISHED,M,Golf,GLF,Le Golf National,1536341,ANCER Abraham,Person,MEX,Mexico,27.0,70,STROKES,,19
37,2024-08-04T17:51:04+02:00,GLFMSTROKE------------FNL-000400--,GLFMSTROKE,Men's Individual Stroke Play,Men's Individual Stroke Play Round 4,Round 4,FINISHED,M,Golf,GLF,Le Golf National,1951721,MORIKAWA Collin,Person,USA,United States,27.0,70,STROKES,,34
38,2024-08-04T17:51:04+02:00,GLFMSTROKE------------FNL-000400--,GLFMSTROKE,Men's Individual Stroke Play,Men's Individual Stroke Play Round 4,Round 4,FINISHED,M,Golf,GLF,Le Golf National,1540039,TOSTI Alejandro,Person,ARG,Argentina,27.0,70,STROKES,,39
39,2024-08-04T17:51:04+02:00,GLFMSTROKE------------FNL-000400--,GLFMSTROKE,Men's Individual Stroke Play,Men's Individual Stroke Play Round 4,Round 4,FINISHED,M,Golf,GLF,Le Golf National,1909042,PAN C.T.,Person,TPE,Chinese Taipei,27.0,70,STROKES,,40
40,2024-08-04T17:51:04+02:00,GLFMSTROKE------------FNL-000400--,GLFMSTROKE,Men's Individual Stroke Play,Men's Individual Stroke Play Round 4,Round 4,FINISHED,M,Golf,GLF,Le Golf National,1897777,van ROOYEN Erik,Person,RSA,South Africa,27.0,70,STROKES,,42
41,2024-08-04T17:51:04+02:00,GLFMSTROKE------------FNL-000400--,GLFMSTROKE,Men's Individual Stroke Play,Men's Individual Stroke Play Round 4,Round 4,FINISHED,M,Golf,GLF,Le Golf National,1898582,RAHM Jon,Person,ESP,Spain,27.0,70,STROKES,,57
42,2024-08-04T17:51:04+02:00,GLFMSTROKE------------FNL-000400--,GLFMSTROKE,Men's Individual Stroke Play,Men's Individual Stroke Play Round 4,Round 4,FINISHED,M,Golf,GLF,Le Golf National,1938070,VILLEGAS Camilo,Person,COL,Colombia,35.0,71,STROKES,,1
43,2024-08-04T17:51:04+02:00,GLFMSTROKE------------FNL-000400--,GLFMSTROKE,Men's Individual Stroke Play,Men's Individual Stroke Play Round 4,Round 4,FINISHED,M,Golf,GLF,Le Golf National,2500123,APHIBARNRAT Kiradech,Person,THA,Thailand,35.0,71,STROKES,,8
44,2024-08-04T17:51:04+02:00,GLFMSTROKE------------FNL-000400--,GLFMSTROKE,Men's Individual Stroke Play,Men's Individual Stroke Play Round 4,Round 4,FINISHED,M,Golf,GLF,Le Golf National,1937888,MERONK Adrian,Person,POL,Poland,35.0,71,STROKES,,10
45,2024-08-04T17:51:04+02:00,GLFMSTROKE------------FNL-000400--,GLFMSTROKE,Men's Individual Stroke Play,Men's Individual Stroke Play Round 4,Round 4,FINISHED,M,Golf,GLF,Le Golf National,1572603,STRAKA Sepp,Person,AUT,Austria,35.0,71,STROKES,,25
46,2024-08-04T17:51:04+02:00,GLFMSTROKE------------FNL-000400--,GLFMSTROKE,Men's Individual Stroke Play,Men's Individual Stroke Play Round 4,Round 4,FINISHED,M,Golf,GLF,Le Golf National,1546614,ZANOTTI Fabrizio,Person,PAR,Paraguay,35.0,71,STROKES,,28
47,2024-08-04T17:51:04+02:00,GLFMSTROKE------------FNL-000400--,GLFMSTROKE,Men's Individual Stroke Play,Men's Individual Stroke Play Round 4,Round 4,FINISHED,M,Golf,GLF,Le Golf National,1557703,ORTIZ Carlos,Person,MEX,Mexico,35.0,71,STROKES,,35
48,2024-08-04T17:51:04+02:00,GLFMSTROKE------------FNL-000400--,GLFMSTROKE,Men's Individual Stroke Play,Men's Individual Stroke Play Round 4,Round 4,FINISHED,M,Golf,GLF,Le Golf National,1899121,LOWRY Shane,Person,IRL,Ireland,35.0,71,STROKES,,38
49,2024-08-04T17:51:04+02:00,GLFMSTROKE------------FNL-000400--,GLFMSTROKE,Men's Individual Stroke Play,Men's Individual Stroke Play Round 4,Round 4,FINISHED,M,Golf,GLF,Le Golf National,1913217,YUAN Yechun,Person,CHN,China,42.0,72,STROKES,,5
50,2024-08-04T17:51:04+02:00,GLFMSTROKE------------FNL-000400--,GLFMSTROKE,Men's Individual Stroke Play,Men's Individual Stroke Play Round 4,Round 4,FINISHED,M,Golf,GLF,Le Golf National,1536368,SHARMA Shubhankar,Person,IND,India,42.0,72,STROKES,,21
51,2024-08-04T17:51:04+02:00,GLFMSTROKE------------FNL-000400--,GLFMSTROKE,Men's Individual Stroke Play,Men's Individual Stroke Play Round 4,Round 4,FINISHED,M,Golf,GLF,Le Golf National,1892516,JAEGER Stephan,Person,GER,Germany,42.0,72,STROKES,,36
52,2024-08-04T17:51:04+02:00,GLFMSTROKE------------FNL-000400--,GLFMSTROKE,Men's Individual Stroke Play,Men's Individual Stroke Play Round 4,Round 4,FINISHED,M,Golf,GLF,Le Golf National,1572177,AN Byeong Hun,Person,KOR,Korea,42.0,72,STROKES,,43
53,2024-08-04T17:51:04+02:00,GLFMSTROKE------------FNL-000400--,GLFMSTROKE,Men's Individual Stroke Play,Men's Individual Stroke Play Round 4,Round 4,FINISHED,M,Golf,GLF,Le Golf National,1880175,ABERG Ludvig,Person,SWE,Sweden,42.0,72,STROKES,,48
54,2024-08-04T17:51:04+02:00,GLFMSTROKE------------FNL-000400--,GLFMSTROKE,Men's Individual Stroke Play,Men's Individual Stroke Play Round 4,Round 4,FINISHED,M,Golf,GLF,Le Golf National,1913209,DOU Zecheng,Person,CHN,China,47.0,73,STROKES,,6
55,2024-08-04T17:51:04+02:00,GLFMSTROKE------------FNL-000400--,GLFMSTROKE,Men's Individual Stroke Play,Men's Individual Stroke Play Round 4,Round 4,FINISHED,M,Golf,GLF,Le Golf National,1939559,HILLIER Daniel,Person,NZL,New Zealand,47.0,73,STROKES,,7
56,2024-08-04T17:51:04+02:00,GLFMSTROKE------------FNL-000400--,GLFMSTROKE,Men's Individual Stroke Play,Men's Individual Stroke Play Round 4,Round 4,FINISHED,M,Golf,GLF,Le Golf National,1880177,NOREN Alex,Person,SWE,Sweden,47.0,73,STROKES,,20
57,2024-08-04T17:51:04+02:00,GLFMSTROKE------------FNL-000400--,GLFMSTROKE,Men's Individual Stroke Play,Men's Individual Stroke Play Round 4,Round 4,FINISHED,M,Golf,GLF,Le Golf National,1903186,DUMONT de CHASSART Adrien,Person,BEL,Belgium,47.0,73,STROKES,,27
58,2024-08-04T17:51:04+02:00,GLFMSTROKE------------FNL-000400--,GLFMSTROKE,Men's Individual Stroke Play,Men's Individual Stroke Play Round 4,Round 4,FINISHED,M,Golf,GLF,Le Golf National,1951723,SCHAUFFELE Xander,Person,USA,United States,47.0,73,STROKES,,58
59,2024-08-04T17:51:04+02:00,GLFMSTROKE------------FNL-000400--,GLFMSTROKE,Men's Individual Stroke Play,Men's Individual Stroke Play Round 4,Round 4,FINISHED,M,Golf,GLF,Le Golf National,1912059,PAVON Matthieu,Person,FRA,France,52.0,74,STROKES,,2
60,2024-08-04T17:51:04+02:00,GLFMSTROKE------------FNL-000400--,GLFMSTROKE,Men's Individual Stroke Play,Men's Individual Stroke Play Round 4,Round 4,FINISHED,M,Golf,GLF,Le Golf National,1909144,YU Kevin,Person,TPE,Chinese Taipei,52.0,74,STROKES,,13
61,2024-08-04T17:51:04+02:00,GLFMSTROKE------------FNL-000400--,GLFMSTROKE,Men's Individual Stroke Play,Men's Individual Stroke Play Round 4,Round 4,FINISHED,M,Golf,GLF,Le Golf National,1961431,NAKAJIMA Keita,Person,JPN,Japan,52.0,74,STROKES,,17
62,2024-08-04T17:51:04+02:00,GLFMSTROKE------------FNL-000400--,GLFMSTROKE,Men's Individual Stroke Play,Men's Individual Stroke Play Round 4,Round 4,FINISHED,M,Golf,GLF,Le Golf National,1939554,FOX Ryan,Person,NZL,New Zealand,52.0,74,STROKES,,33
63,2024-08-04T17:51:04+02:00,GLFMSTROKE------------FNL-000400--,GLFMSTROKE,Men's Individual Stroke Play,Men's Individual Stroke Play Round 4,Round 4,FINISHED,M,Golf,GLF,Le Golf National,1905109,VALIMAKI Sami,Person,FIN,Finland,56.0,75,STROKES,,29
64,2024-08-04T17:51:04+02:00,GLFMSTROKE------------FNL-000400--,GLFMSTROKE,Men's Individual Stroke Play,Men's Individual Stroke Play Round 4,Round 4,FINISHED,M,Golf,GLF,Le Golf National,1898581,PUIG David,Person,ESP,Spain,56.0,75,STROKES,,30
65,2024-08-04T17:51:04+02:00,GLFMSTROKE------------FNL-000400--,GLFMSTROKE,Men's Individual Stroke Play,Men's Individual Stroke Play Round 4,Round 4,FINISHED,M,Golf,GLF,Le Golf National,1976538,GIRRBACH Joel,Person,SUI,Switzerland,58.0,76,STROKES,,26
66,2024-08-04T17:51:04+02:00,GLFMSTROKE------------FNL-000400--,GLFMSTROKE,Men's Individual Stroke Play,Men's Individual Stroke Play Round 4,Round 4,FINISHED,M,Golf,GLF,Le Golf National,1945630,KHONGWATMAI Phachara,Person,THA,Thailand,,,IRM,WD,4
